timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
128916,Llanto,20,0.578125,0.421875,16828,1.04,44.6,48.0
130327,Ruido,20,0.019531,0.980469,16828,1.04,44.6,48.0
131753,Ruido,20,0.441406,0.558594,16828,0.94,44.8,46.0
133176,Ruido,20,0.011719,0.988281,16828,1.0,92.0,100.0
134588,Llanto,20,0.738281,0.261719,16828,1.0,92.0,100.0
136013,Llanto,20,0.964844,0.035156,16828,0.94,53.4,51.0
137439,Llanto,20,0.953125,0.046875,16828,1.0,44.5,46.0
138846,Ruido,20,0.484375,0.515625,16828,1.0,44.5,46.0
140271,Llanto,20,0.78125,0.21875,16828,0.96,93.1,85.0
141697,Llanto,20,0.617188,0.382812,16828,1.0,44.5,46.0
143112,Llanto,20,0.882812,0.117188,16828,0.94,44.9,43.0
144532,Llanto,20,0.617188,0.382812,16828,0.94,44.9,43.0
145956,Llanto,20,0.570312,0.429688,16828,0.99,44.6,46.0
147368,Ruido,20,0.441406,0.558594,16828,1.02,44.8,41.0
148791,Llanto,20,0.859375,0.140625,16828,1.02,44.8,41.0
150217,Ruido,20,0.003906,0.996094,16828,1.11,100.3,102.0
151633,Ruido,20,0.421875,0.578125,16828,0.98,44.8,41.0
153052,Ruido,20,0.148438,0.851562,16828,1.12,45.0,44.0
154477,Llanto,20,0.507812,0.492188,16828,1.12,45.0,44.0
155886,Llanto,20,0.601562,0.398438,16828,0.92,44.8,46.0
157312,Llanto,20,0.804688,0.195312,16828,2.84,45.3,48.0
158738,Llanto,20,0.59375,0.40625,16828,2.84,45.3,48.0
160146,Ruido,20,0.296875,0.703125,16828,0.83,44.8,43.0
161572,Llanto,20,0.816406,0.183594,16828,1.07,44.9,44.0
162999,Llanto,20,0.558594,0.441406,16828,1.07,44.9,44.0
164408,Ruido,20,0.289062,0.710938,16828,0.61,94.7,90.0
165847,Llanto,20,0.722656,0.277344,16828,2.4,44.6,44.0
167259,Ruido,20,0.019531,0.980469,16828,0.33,45.0,41.0
168666,Ruido,20,0.390625,0.609375,16828,0.33,45.0,41.0
170092,Llanto,20,0.960938,0.039062,16828,1.03,44.5,52.0
171517,Ruido,20,0.027344,0.972656,16828,0.25,95.3,85.0
172929,Ruido,20,0.191406,0.808594,16828,0.25,95.3,85.0
174351,Llanto,20,0.996094,0.003906,16828,1.03,44.9,54.0
175777,Llanto,20,0.507812,0.492188,16828,1.07,44.8,26.0
177187,Llanto,20,0.535156,0.464844,16828,1.03,44.5,54.0
178614,Ruido,20,0.40625,0.59375,16828,1.03,44.5,54.0
180043,Llanto,20,0.652344,0.347656,16828,1.07,44.6,0.0
181447,Llanto,20,0.644531,0.355469,16828,1.02,44.4,46.0
182872,Llanto,20,0.609375,0.390625,16828,1.02,44.4,46.0
184297,Llanto,20,0.667969,0.332031,16828,1.06,44.6,48.0
185708,Llanto,20,0.730469,0.269531,16828,0.98,44.8,49.0
187132,Llanto,20,0.769531,0.230469,16828,0.98,44.8,49.0
188558,Llanto,20,0.632812,0.367188,16828,1.02,105.8,84.0
189969,Llanto,20,0.515625,0.484375,16828,0.95,44.8,46.0
191394,Llanto,20,0.550781,0.449219,16828,1.01,44.8,48.0
192817,Llanto,20,0.867188,0.132812,16828,1.01,44.8,48.0
194227,Llanto,20,0.863281,0.136719,16828,0.94,45.0,44.0
195651,Llanto,20,0.542969,0.457031,16828,1.04,44.8,48.0
197078,Llanto,20,0.660156,0.339844,16828,1.04,44.8,48.0
198486,Llanto,20,0.609375,0.390625,16828,0.97,94.6,98.0
199911,Llanto,20,0.660156,0.339844,16828,1.06,53.2,57.0
201337,Ruido,20,0.355469,0.644531,16828,0.97,45.0,46.0
202747,Ruido,20,0.023438,0.976562,16828,0.97,45.0,46.0
204173,Llanto,20,0.730469,0.269531,16828,1.04,45.0,48.0
