timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
128973,Llanto,290,0.804688,0.195312,81048,0.95,45.5,41.0
130396,Llanto,290,0.730469,0.269531,81048,1.08,45.2,44.0
131808,Llanto,290,0.636719,0.363281,81048,1.08,45.2,44.0
133232,Llanto,290,0.761719,0.238281,81048,1.05,45.6,41.0
134657,Llanto,300,0.761719,0.238281,81048,1.09,45.5,43.0
136067,Llanto,300,0.730469,0.269531,81048,0.76,71.1,67.0
137491,Llanto,290,0.53125,0.46875,81048,0.76,71.1,67.0
138916,Llanto,290,0.769531,0.230469,81048,1.64,45.0,44.0
140333,Llanto,290,0.753906,0.246094,81048,0.35,92.2,48.0
141752,Llanto,290,0.59375,0.40625,81048,0.35,92.2,48.0
143177,Ruido,290,0.5,0.5,81048,2.04,45.2,48.0
144593,Llanto,290,0.683594,0.316406,81048,0.72,45.3,41.0
146015,Llanto,290,0.796875,0.203125,81048,0.98,61.7,61.0
147440,Llanto,290,0.878906,0.121094,81048,0.98,61.7,61.0
148847,Llanto,290,0.8125,0.1875,81048,1.04,45.3,41.0
150272,Ruido,290,0.007812,0.992188,81048,0.94,77.6,74.0
151698,Llanto,300,0.796875,0.203125,81048,0.94,77.6,74.0
153108,Ruido,290,0.335938,0.664062,81048,0.9,97.3,87.0
154532,Llanto,290,0.933594,0.066406,81048,0.99,45.2,44.0
155958,Llanto,290,0.691406,0.308594,81048,0.99,45.2,44.0
157367,Llanto,290,0.8125,0.1875,81048,0.9,94.9,92.0
158791,Llanto,290,0.753906,0.246094,81048,0.98,45.2,46.0
160216,Ruido,290,0.269531,0.730469,81048,0.92,61.8,62.0
161628,Llanto,300,0.691406,0.308594,81048,0.92,61.8,62.0
163052,Ruido,290,0.382812,0.617188,81048,1.06,94.3,80.0
164478,Llanto,290,0.851562,0.148438,81048,1.0,54.6,54.0
165891,Llanto,290,0.847656,0.152344,81048,1.0,54.6,54.0
167312,Llanto,290,0.738281,0.261719,81048,1.08,45.3,10.0
168738,Ruido,300,0.113281,0.886719,81048,1.02,45.1,100.0
170146,Ruido,300,0.183594,0.816406,81048,1.0,61.0,49.0
171573,Ruido,290,0.296875,0.703125,81048,1.0,61.0,49.0
172997,Ruido,300,0.007812,0.992188,81048,1.04,45.0,57.0
174408,Ruido,290,0.445312,0.554688,81048,0.0,45.4,43.0
175831,Llanto,290,0.710938,0.289062,81048,0.0,45.4,43.0
177257,Llanto,290,0.644531,0.355469,81048,1.66,45.1,43.0
178667,Ruido,300,0.222656,0.777344,81048,0.99,92.6,51.0
180094,Llanto,290,0.664062,0.335938,81048,0.99,92.6,51.0
181517,Llanto,290,0.753906,0.246094,81048,0.97,94.6,92.0
182928,Llanto,290,0.859375,0.140625,81048,0.92,45.2,43.0
184358,Llanto,290,0.796875,0.203125,81048,0.98,62.1,66.0
185777,Llanto,290,0.738281,0.261719,81048,0.98,62.1,66.0
187191,Llanto,290,0.785156,0.214844,81048,0.93,46.7,48.0
188611,Llanto,290,0.730469,0.269531,81048,1.02,45.0,48.0
190040,Llanto,290,0.730469,0.269531,81048,1.02,45.0,48.0
191447,Ruido,290,0.4375,0.5625,81048,0.98,45.4,46.0
192873,Llanto,290,0.789062,0.210938,81048,1.04,55.6,59.0
194298,Llanto,300,0.664062,0.335938,81048,1.01,110.7,110.0
195707,Llanto,290,0.824219,0.175781,81048,1.01,110.7,110.0
197133,Llanto,290,0.738281,0.261719,81048,1.06,45.2,18.0
198557,Llanto,290,0.710938,0.289062,81048,2.76,45.1,44.0
199968,Llanto,290,0.785156,0.214844,81048,2.76,45.1,44.0
201398,Llanto,290,0.691406,0.308594,81048,0.84,94.8,88.0
202817,Ruido,300,0.203125,0.796875,81048,1.06,45.0,44.0
204229,Llanto,300,0.8125,0.1875,81048,1.06,45.0,44.0
205655,Ruido,290,0.121094,0.878906,81048,1.05,96.6,87.0
207078,Llanto,290,0.917969,0.082031,81048,1.0,45.1,44.0
208490,Llanto,290,0.746094,0.253906,81048,0.96,62.1,56.0
209921,Ruido,300,0.34375,0.65625,81048,0.96,62.1,56.0
211338,Llanto,290,0.796875,0.203125,81048,1.08,44.9,44.0
212746,Llanto,290,0.777344,0.222656,81048,0.98,45.3,41.0
214172,Llanto,290,0.832031,0.167969,81048,0.98,45.3,41.0
215599,Llanto,290,0.789062,0.210938,81048,0.98,44.9,44.0
217008,Llanto,290,0.789062,0.210938,81048,0.9,93.6,85.0
218433,Llanto,290,0.59375,0.40625,81048,0.99,61.7,61.0
219856,Llanto,290,0.796875,0.203125,81048,0.99,61.7,61.0
221272,Llanto,290,0.929688,0.070312,81048,0.9,54.1,51.0
222692,Llanto,290,0.8125,0.1875,81048,0.98,44.9,44.0
224117,Llanto,290,0.804688,0.195312,81048,0.98,44.9,44.0
225529,Llanto,290,0.816406,0.183594,81048,0.92,45.0,44.0
226957,Llanto,290,0.8125,0.1875,81048,0.98,45.2,48.0
228440,Llanto,290,0.59375,0.40625,81048,0.94,61.6,61.0
229789,Llanto,300,0.746094,0.253906,81048,0.94,61.6,61.0
231212,Llanto,290,0.617188,0.382812,81048,0.99,45.1,48.0
