timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
299301,Llanto,70,0.730469,0.269531,43840,2.82,45.3,44.0
301195,Llanto,60,0.570312,0.429688,43840,0.35,45.4,84.0
303116,Llanto,60,0.609375,0.390625,43840,1.06,45.0,44.0
305039,Llanto,60,0.8125,0.1875,43840,0.96,45.0,39.0
306943,Ruido,70,0.246094,0.753906,43840,0.98,45.2,46.0
308861,Ruido,70,0.140625,0.859375,43840,0.94,45.3,46.0
310781,Ruido,70,0.136719,0.863281,43840,1.07,44.7,13.0
312686,Ruido,60,0.375,0.625,43840,1.01,45.0,52.0
314610,Llanto,60,0.957031,0.042969,43840,0.0,45.1,48.0
316527,Llanto,60,0.957031,0.042969,43840,2.72,91.5,75.0
318430,Llanto,70,0.625,0.375,43840,0.94,45.1,41.0
320350,Llanto,70,0.816406,0.183594,43840,0.98,45.1,44.0
322271,Ruido,70,0.480469,0.519531,43840,0.95,53.4,48.0
324178,Ruido,60,0.398438,0.601562,43840,1.04,44.5,0.0
326097,Llanto,60,0.527344,0.472656,43840,1.0,45.0,49.0
328015,Llanto,60,0.957031,0.042969,43840,0.0,46.5,48.0
329921,Llanto,70,0.929688,0.070312,43840,1.37,62.4,66.0
331841,Llanto,70,0.816406,0.183594,43840,0.68,63.0,59.0
333796,Llanto,70,0.84375,0.15625,43840,1.4,70.1,67.0
335666,Llanto,60,0.863281,0.136719,43840,1.4,70.1,67.0
337585,Llanto,60,0.910156,0.089844,43840,1.02,54.6,48.0
339513,Llanto,60,0.953125,0.046875,43840,1.06,82.5,80.0
341411,Ruido,70,0.488281,0.511719,43840,0.9,45.0,43.0
343330,Llanto,70,0.957031,0.042969,43840,0.98,44.8,48.0
345251,Llanto,70,0.957031,0.042969,43840,0.95,44.9,46.0
347159,Llanto,60,0.957031,0.042969,43840,1.03,44.7,48.0
349076,Llanto,60,0.957031,0.042969,43840,1.0,45.0,44.0
350996,Llanto,60,0.957031,0.042969,43840,1.06,52.1,0.0
352901,Llanto,70,0.957031,0.042969,43840,1.02,44.6,44.0
354821,Ruido,70,0.332031,0.667969,43840,1.0,90.0,3.0
356744,Ruido,70,0.429688,0.570312,43840,1.01,44.9,52.0
358646,Llanto,60,0.929688,0.070312,43840,0.06,45.2,43.0
360565,Llanto,60,0.5625,0.4375,43840,1.04,44.8,43.0
362493,Llanto,60,0.910156,0.089844,43840,1.0,45.2,41.0
364399,Llanto,70,0.847656,0.152344,43840,1.06,52.8,44.0
366317,Llanto,70,0.691406,0.308594,43840,1.02,45.0,41.0
368230,Llanto,70,0.855469,0.144531,43840,0.96,44.7,44.0
370135,Llanto,60,0.902344,0.097656,43840,1.0,65.8,56.0
372057,Llanto,60,0.847656,0.152344,43840,1.05,61.9,61.0
374009,Llanto,60,0.949219,0.050781,43840,1.0,67.6,61.0
375884,Llanto,70,0.921875,0.078125,43840,1.0,67.6,61.0
377801,Llanto,70,0.957031,0.042969,43840,0.97,94.7,93.0
379721,Llanto,70,0.957031,0.042969,43840,0.92,45.2,41.0
381627,Llanto,60,0.957031,0.042969,43840,0.99,44.6,44.0
383546,Llanto,60,0.871094,0.128906,43840,0.9,45.1,41.0
385466,Llanto,60,0.570312,0.429688,43840,0.98,45.0,44.0
387371,Llanto,70,0.902344,0.097656,43840,0.92,44.8,41.0
389294,Ruido,70,0.414062,0.585938,43840,0.98,45.0,46.0
391211,Llanto,70,0.957031,0.042969,43840,0.9,44.7,44.0
393116,Llanto,60,0.957031,0.042969,43840,0.98,101.3,106.0
395044,Llanto,60,0.882812,0.117188,43840,1.0,45.5,46.0
396960,Ruido,60,0.355469,0.644531,43840,1.05,44.8,0.0
398864,Llanto,70,0.527344,0.472656,43840,1.01,44.5,44.0
400781,Ruido,70,0.410156,0.589844,43840,0.95,44.4,36.0
402702,Ruido,70,0.109375,0.890625,43840,1.01,44.6,64.0
404606,Ruido,60,0.117188,0.882812,43840,1.06,45.4,21.0
406528,Ruido,60,0.210938,0.789062,43840,1.03,45.3,126.0
408451,Ruido,60,0.136719,0.863281,43840,1.07,44.2,2.0
410351,Ruido,70,0.113281,0.886719,43840,1.01,65.2,172.0
412270,Ruido,70,0.421875,0.578125,43840,1.06,63.5,62.0
414215,Ruido,70,0.207031,0.792969,43840,1.02,116.4,321.0
416096,Ruido,60,0.328125,0.671875,43840,1.02,116.4,321.0
418016,Ruido,60,0.089844,0.910156,43840,1.07,45.7,26.0
419936,Ruido,60,0.492188,0.507812,43840,0.94,45.1,46.0
