timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
558053,Llanto,30,0.722656,0.277344,80920,1.0,45.1,46.0
559478,Llanto,20,0.804688,0.195312,80920,1.06,45.2,49.0
560902,Llanto,30,0.832031,0.167969,80920,1.06,45.2,49.0
562322,Llanto,30,0.914062,0.085938,80920,0.96,93.8,97.0
563738,Llanto,20,0.660156,0.339844,80920,1.08,92.6,48.0
565167,Llanto,30,0.820312,0.179688,80920,1.04,53.6,141.0
566573,Llanto,30,0.804688,0.195312,80920,1.04,53.6,141.0
567998,Llanto,20,0.769531,0.230469,80920,1.08,45.8,20.0
569424,Llanto,30,0.789062,0.210938,80920,1.04,47.0,49.0
570834,Llanto,30,0.660156,0.339844,80920,1.04,47.0,49.0
572258,Llanto,20,0.644531,0.355469,80920,1.07,45.5,48.0
573684,Llanto,30,0.644531,0.355469,80920,0.97,45.0,48.0
575097,Llanto,30,0.703125,0.296875,80920,1.02,46.4,49.0
576517,Llanto,20,0.535156,0.464844,80920,1.02,46.4,49.0
577944,Ruido,30,0.449219,0.550781,80920,0.93,47.1,46.0
579352,Llanto,30,0.550781,0.449219,80920,1.0,61.3,62.0
580780,Ruido,20,0.101562,0.898438,80920,1.0,61.3,62.0
582203,Llanto,30,0.710938,0.289062,80920,0.93,94.0,95.0
583612,Llanto,30,0.550781,0.449219,80920,1.01,45.2,49.0
585037,Llanto,20,0.679688,0.320312,80920,1.01,45.2,49.0
586463,Llanto,30,0.78125,0.21875,80920,0.95,127.0,126.0
587872,Llanto,30,0.84375,0.15625,80920,1.01,45.2,49.0
589298,Llanto,20,0.617188,0.382812,80920,0.94,45.2,46.0
590723,Llanto,30,0.535156,0.464844,80920,0.94,45.2,46.0
592132,Ruido,30,0.421875,0.578125,80920,1.01,44.8,49.0
593557,Ruido,20,0.304688,0.695312,80920,0.93,53.7,54.0
594987,Llanto,30,0.660156,0.339844,80920,0.93,53.7,54.0
596396,Llanto,30,0.820312,0.179688,80920,1.01,44.7,46.0
597817,Llanto,20,0.625,0.375,80920,0.94,45.3,43.0
599246,Ruido,30,0.277344,0.722656,80920,1.0,45.0,48.0
